index,ant_a,ant_b,vis
1588,1,8,0.44301973792283755-0.08456179946721742i
1589,1,8,0.36699199056405557-0.10209361349344402i
1590,1,8,0.38237761315423735-0.12013097324730497i
1591,1,8,0.36090754647472-0.11807581063273458i
1592,1,8,0.44630213854990397-0.23251001165089386i
1593,1,8,0.20434307866292897-0.2667426712289341i
1594,1,8,0.5241744964898094-0.24884325451974856i
1595,1,8,0.4344950182471779-0.062161885802434015i
1596,1,8,0.6257039984059519-0.24107433346249812i
1597,1,8,0.31135192045983046-0.2570866339722129i
1598,1,8,0.30338529068552905-0.2592498362741544i
1599,1,8,0.62179017197575-0.2184749984335495i
1600,1,9,-0.13418752003192458+0.977756225134295i
1601,1,9,-0.33418344439697173+1.181539706057102i
1602,1,9,-0.0135209698139791+1.054471069037818i
1603,1,9,-0.22395169153758815+0.9740848082298735i
1604,1,9,-0.3432598610154285+1.0937170574592865i
1605,1,9,-0.15392042254508637+0.9719030926354033i
1606,1,9,-0.10309139557603185+1.0960296317969955i
1607,1,9,-0.061504007132047976+1.0175400826902923i
1608,1,9,-0.15261011122501156+1.1322106604674265i
1609,1,9,-0.09489020324838034+1.057259568557037i
1610,1,9,-0.13892914235136777+0.9292136006280011i
1611,1,9,-0.1381668474719196+1.01038579963602i
1612,1,9,-0.27708388235434167+1.0202967167983914i
1613,1,9,-0.188992851342144+0.7967065951218661i
1614,1,9,-0.18103819314453484+0.995386041224581i
1615,1,9,-0.22227613585286787+1.0719767761805878i
1616,1,9,0.022755348007602705+0.924416240368837i
1617,1,9,-0.08608056905991428+1.1689553724422017i
1618,1,9,-0.07610808687629915+1.075259600303619i
1619,1,9,-0.18116526174022668+1.0127249229997177i
1620,1,9,-0.16586617917042537+1.0382715117148515i
1621,1,9,-0.08676696197978517+1.005593884220628i
1622,1,9,-0.129422073443751+0.9659577114580615i
1623,1,9,-0.08189703111687643+1.0623098503866788i
1624,1,9,-0.11416632183109289+1.0385621086825654i
1625,1,9,-0.15674970758243986+0.9024114915275918i
1626,1,9,-0.17894458308602987+1.007416645031397i
1627,1,9,0.020838992336481982+1.0284637537841756i
1628,1,9,-0.08824620611974954+1.08712341932262i
1629,1,9,-0.29453603959042596+1.0806954232336354i
1630,1,9,-0.07444596660612995+1.2259880809714612i
1631,1,9,-0.15522347052476954+1.0386726646543019i
1632,1,9,-0.03334601801110723+0.971664563619822i
1633,1,9,-0.10382053507982092+0.9700718036866806i
1634,1,9,-0.1248310408906348+1.1262094287691236i
1635,1,9,-0.4642001960839718+1.082320048414681i
1636,1,9,-0.10800461010356259+1.1549535108002131i
1637,1,9,-0.18163685577803707+1.0675179136700117i
1638,1,9,-0.1406955284995473+1.128605443688356i
1639,1,9,-0.13456572004996536+1.1143263534552972i
1640,1,9,-0.09092474004447386+0.8867221829670962i
1641,1,9,-0.27540880606922163+1.1070210536877756i
1642,1,9,-0.015123510639131851+1.0062175375918763i
1643,1,9,-0.13445291627643707+1.1335103885460345i
1644,1,9,-0.20753024082461946+0.9430251981642775i
1645,1,9,-0.11777001475885672+1.0803125426994018i
1646,1,9,-0.025005371744209776+1.1363155604440243i
1647,1,9,-0.09079926328084308+1.058232242853922i
1648,1,9,-0.04600113949601173+1.1895324207308315i
1649,1,9,-0.035833612751692556+1.075229771289191i
1650,1,9,-0.18586373509411577+0.9353356090012577i
1651,1,9,-0.1505841531044037+1.1447959659313072i
1652,1,9,-0.3062212258253849+0.978212300480276i
1653,1,9,-0.10140207675062703+0.8846425728127307i
1654,1,9,-0.22906265094077055+0.9758852878440681i
1655,1,9,0.29880771904810416+0.9641093338180697i
1656,1,9,-0.11196122498171972+1.1706043110703417i
1657,1,9,-0.1774121085946795+1.0812357166392124i
1658,1,9,0.06692442019669315+0.9422905539899782i
1659,1,9,-0.18150179189837762+0.9372987475509086i
1660,1,9,-0.23379478272488236+1.0272458618758407i
1661,1,9,-0.17453672485518118+1.0677882575708015i
1662,1,9,-0.06227505192665621+0.8715124469436573i
1663,1,9,-0.1429419845151549+1.1392423121536137i
1664,1,9,-0.03388594543563925+0.9419667889005425i
1665,1,9,-0.07874417075559911+1.0912275297357847i
1666,1,9,-0.014052096278804244+0.8583351300268914i
1667,1,9,0.038907589108095386+1.0978919949944272i
1668,1,9,-0.18498399147890546+1.0831293223559375i
1669,1,9,0.0037049781944169524+1.076577963345868i
1670,1,9,-0.03223698204537476+1.008206110988344i
1671,1,9,-0.29380421962339276+0.8567603154316025i
1672,1,9,-0.08534176612630373+1.1108548961039941i
1673,1,9,-0.035499923626863855+1.151602385165618i
1674,1,9,-0.029654927991517976+1.0004467913154091i
1675,1,9,-0.290231147392802+1.2196858634598429i
1676,1,9,-0.3054659284067457+1.1654520968068698i
1677,1,9,-0.13715898339559657+1.1373750332450185i
1678,1,9,0.036487061793968295+1.0205750132347273i
1679,1,9,-0.0232409024412146+0.8875592437707259i
1680,1,9,-0.07278831429930001+1.1523240314473635i
1681,1,9,0.034786340057641085+0.9677512805249135i
1682,1,9,-0.13441579661170408+1.1726129336076057i
1683,1,9,-0.16362064927384806+0.933481186070123i
1684,1,9,-0.05482392409666119+0.9422429408281945i
1685,1,9,-0.23365960315723971+1.1340564082794535i
1686,1,9,-0.12350529966386986+1.0289657555103062i
1687,1,9,-0.10925962279385855+1.1140883390748417i
1688,1,9,-0.10264294229536064+1.051093065995356i
1689,1,9,-0.1853602629831808+1.100212075212009i
1690,1,9,-0.07602237457580432+1.044225515299187i
1691,1,9,-0.14526827874886505+0.9458424032880889i
1692,1,9,-0.11337812054457558+0.875028391303646i
1693,1,9,-0.05297046556834162+1.0448636609561732i
1694,1,9,0.036549429674859524+1.04211359360073i
1695,1,9,-0.10935445020683784+1.0414244852588768i
1696,1,9,-0.1792412668298545+1.1447663827433119i
1697,1,9,0.09308433071815958+1.13727974013807i
1698,1,9,-0.23058428682690268+1.2139829772087904i
1699,1,9,-0.0009326422678366947+1.1295204306417137i
1700,2,3,0.9568840988322413-0.07401452751053803i
1701,2,3,1.0214263844071392-0.07110172816294552i
1702,2,3,1.2862222477225949-0.23226532171970923i
1703,2,3,1.0827004849409163-0.007561907517359717i
1704,2,3,1.01503131552015-0.07121201676048061i
1705,2,3,0.9593003915710524-0.2538070825849127i
1706,2,3,1.0254035034589992-0.12473626773711832i
1707,2,3,0.8629859323403031-0.10203500433295108i
1708,2,3,0.9701483834298725-0.25588069941946046i
1709,2,3,1.0211003109831578-0.3288015680721215i
1710,2,3,0.9532338061549535-0.2626299141795615i
1711,2,3,1.146464184347534-0.1930017905673604i
1712,2,3,0.9291785358401077-0.177136549950599i
1713,2,3,1.0885124369280552-0.34874973458766856i
1714,2,3,0.8416284717471209-0.21575315917459703i
1715,2,3,1.0374856654218916-0.18882112988060681i
1716,2,3,0.9206244039592513-0.18515369083839248i
1717,2,3,1.0454567675336326-0.3963376412679418i
1718,2,3,0.8026574580193514-0.23578372132782244i
1719,2,3,0.8862710167376066-0.1566651552262807i
1720,2,3,0.8593031649377783-0.09949353084752094i
1721,2,3,0.9179485514681276-0.19594293797828308i
1722,2,3,1.029862869467197-0.20135415654730288i
1723,2,3,1.0053211825721404-0.2436572999730317i
1724,2,3,0.8378442446280046-0.26947376838757486i
1725,2,3,1.058612425062526-0.25837122321897965i
1726,2,3,1.0103114734632024-0.0705349110242445i
1727,2,3,0.9819018468800658-0.16321017465087312i
1728,2,3,1.053205449770802-0.20424213868819313i
1729,2,3,0.7876605370711003-0.2791418133970883i
1730,2,3,1.1078240254446192-0.37770000651386726i
1731,2,3,1.0577993400651486-0.14231393236418638i
1732,2,3,1.0194970459626596-0.08580777667820869i
1733,2,3,0.9682941888665347-0.38706743876051686i
1734,2,3,0.8248538424143687-0.30820083853136987i
1735,2,3,0.9385835944093875-0.43667471673374764i
1736,2,3,0.9656003168338814-0.3099410643917254i
1737,2,3,0.9751275695937922-0.0964886040268676i
1738,2,3,0.979587871703835-0.18228518119458095i
1739,2,3,0.8747390267225451-0.04953151896999669i
1740,2,3,0.8317840954706356-0.14385219735651977i
1741,2,3,0.9967191951451166-0.0002327624957528529i
1742,2,3,0.9428903093672741-0.21188945945068013i
1743,2,3,0.9871070760253553-0.0921288353126672i
1744,2,3,0.9646936130191126-0.4337811502715662i
1745,2,3,0.9514819850154758-0.11592137750808756i
1746,2,3,0.9556858290715853-0.4172921784483037i
1747,2,3,1.0151323216986023-0.2348206315819564i
1748,2,3,1.0460769666013419-0.17569933201044158i
1749,2,3,0.8882899720537993-0.17348385393281274i
1750,2,3,0.9110213762722016-0.2585034715502461i
1751,2,3,0.8950713961822763-0.17997221679860734i
1752,2,3,0.9601213891294705-0.16663174146677148i
1753,2,3,1.0290552205570989-0.3449648782293899i
1754,2,3,1.123130715736138-0.2657997313692554i
1755,2,3,1.1833705546390916-0.021509850825879306i
1756,2,3,1.063976218935219-0.18927977325768103i
1757,2,3,0.9668649526861394-0.39099570165464437i
1758,2,3,1.1896601805299387+0.026237309626528205i
1759,2,3,1.071340482659339-0.31301575051652464i
1760,2,3,0.7843527780208704-0.305282864339096i
1761,2,3,0.997475750483643-0.3238426854911835i
1762,2,3,0.9795418136109626-0.2116517486020247i
1763,2,3,0.9528531688067523-0.2331935142107432i
1764,2,3,0.8825323166905206-0.1481165818024876i
1765,2,3,0.8358302362273958-0.1682242222987032i
1766,2,3,0.9607809342823234-0.224779248969037i
1767,2,3,0.8950624934931957-0.2779123051995723i
1768,2,3,1.0633691335910331-0.14974862871320002i
1769,2,3,0.9097825105392212-0.16360083964675937i
1770,2,3,0.9249805252422154-0.2620909144081644i
1771,2,3,1.0128054194342233-0.27495354705764913i
1772,2,3,1.0399072325171705-0.07557422546447937i
1773,2,3,1.0442835588780293-0.4256445158168211i
1774,2,3,1.038016866604882-0.2594180726480697i
1775,2,3,0.995841680877596-0.23712999604688376i
1776,2,3,1.1773379432295357-0.4226080971872967i
1777,2,3,0.7043302540618224-0.4667493526720234i
1778,2,3,1.0667607339419325-0.28662062692750107i
1779,2,3,0.9684407551959745-0.27103408603544243i
1780,2,3,1.013777974020117-0.12930599162894035i
1781,2,3,0.9397730248499715-0.20550754378435043i
1782,2,3,1.0406289268185394-0.2248453230370391i
1783,2,3,1.1461543933195295-0.26174191650860607i
1784,2,3,0.8963646501235847-0.1274491038251913i
1785,2,3,0.9421500193050372-0.34549209406034187i
1786,2,3,0.9700920383536855-0.39122603545319623i
1787,2,3,1.0040375329598477-0.04115730505451315i
1788,2,3,0.8895749534969135-0.2983179684601901i
1789,2,3,1.1470183048177367-0.2187368616764676i
1790,2,3,0.9916889693303019-0.12620795859705614i
1791,2,3,0.924126707370174-0.30308224509695786i
1792,2,3,0.8018125651614669-0.06133946897384637i
1793,2,3,1.1057036984497044-0.4183039104062639i
1794,2,3,0.6573806747302886-0.16685281715418293i
1795,2,3,1.0060834199198598-0.32973235458128236i
1796,2,3,1.0807522208282192-0.2410127510877203i
1797,2,3,0.8912561348868318-0.25321838646965233i
1798,2,3,1.011580423720824-0.1280335992066489i
1799,2,3,1.122335954157105-0.34518637287145043i
1800,2,4,-0.737468301994371+0.7109763922043618i
1801,2,4,-0.7689011508642625+0.6959827421033283i
1802,2,4,-0.6580639825586686+0.7371806140872428i
1803,2,4,-0.6546855423407886+0.72490683755438i
1804,2,4,-0.624897535485625+0.7672313070009517i
1805,2,4,-0.6405931615330804+0.7606220086780514i
1806,2,4,-0.5594728769194164+0.7343010959857728i
1807,2,4,-0.7029519795886909+0.8385050157470207i
1808,2,4,-0.7748685063857277+0.833351891650548i
1809,2,4,-0.7058720393435022+0.6330918587906985i
1810,2,4,-0.8074333005564545+0.7486291451310444i
1811,2,4,-0.7455434077638404+0.7289697336717668i
1812,2,4,-0.6555253898848239+0.8083161627878294i
1813,2,4,-0.8817533348384052+0.6802814255843379i
1814,2,4,-0.6900337354410976+0.6802660047661223i
1815,2,4,-0.7803480637295149+0.7746447980283244i
1816,2,4,-0.5795369076322412+0.7313441033349154i
1817,2,4,-0.5563548186314485+0.5543336476754379i
1818,2,4,-0.7050288088487324+0.7357238312805284i
1819,2,4,-0.5350806427507315+0.6635856861959979i
1820,2,4,-0.7167349755008418+0.6350547983475736i
1821,2,4,-0.6379471240763877+0.6976161352649931i
1822,2,4,-0.6302599466264622+0.6700866491900905i
1823,2,4,-0.6850378644689226+0.7932524025264024i
1824,2,4,-0.5904303210286176+0.7021413966427515i
1825,2,4,-0.7549579876240491+0.7214026572522743i
1826,2,4,-0.612189914343266+0.7278549582324505i
1827,2,4,-0.6776693882565868+0.6291452423582724i
1828,2,4,-0.7782422616296247+0.7215988498827548i
1829,2,4,-0.6661150733896577+0.6228927031891124i
1830,2,4,-0.5560754122333366+0.7676984875378821i
1831,2,4,-0.6881520065901557+0.790922229680751i
1832,2,4,-0.7310157959698756+0.6304041660317788i
1833,2,4,-0.7537322429963143+0.5861433620249761i
1834,2,4,-0.6126104021424973+0.8479270754067655i
1835,2,4,-0.67589053733495+0.6644525405753633i
1836,2,4,-0.7168662914762223+0.7070482944920391i
1837,2,4,-0.681979402888737+0.49156030755827285i
1838,2,4,-0.7370688022564578+0.7626646700797921i
1839,2,4,-0.7753381887087663+0.7405153703084305i
1840,2,4,-0.6328153039871189+0.7189610928484418i
1841,2,4,-0.6439072471843503+0.641176380368097i
1842,2,4,-0.7170361255431876+0.6814715548356166i
1843,2,4,-0.6613643800467609+0.8218713566470587i
1844,2,4,-0.8085067480377882+0.6896502982913327i
1845,2,4,-0.783454562469821+0.75222714923434i
1846,2,4,-0.789926260280703+0.6551545006910181i
1847,2,4,-0.819539321640953+0.7360473728006556i
1848,2,4,-0.6302898695772179+0.747401378640116i
1849,2,4,-0.6169141099157074+0.6096031186481797i
1850,2,4,-0.8567305350594602+0.6877268199597161i
1851,2,4,-0.6722349816825642+0.8059287778278331i
1852,2,4,-0.7798959865311882+0.7041164977221654i
1853,2,4,-0.7519399060122681+0.7348610199305406i
1854,2,4,-0.6109379341068182+0.6337284851821885i
1855,2,4,-0.721884155993814+0.6320166841290293i
1856,2,4,-0.6450048290281991+0.7480741056577795i
1857,2,4,-0.7661303184804954+0.6771462404651509i
1858,2,4,-0.7846451839411269+0.6989209863779151i
1859,2,4,-0.7263973447717658+0.7453709846242937i
1860,2,4,-0.7922109378194606+0.8621421241941959i
1861,2,4,-0.7334786186286383+0.7043686547123923i
1862,2,4,-0.7370301254996798+0.7158886661730883i
1863,2,4,-0.6631998987383549+0.6938751305230173i
1864,2,4,-0.7896896510098904+0.9023684099855324i
1865,2,4,-0.830436791182343+0.5120725444641187i
1866,2,4,-0.7309059526681669+0.688543395949748i
1867,2,4,-0.546948014399999+0.7572207077275012i
1868,2,4,-0.7804585510638155+0.6565331158593941i
1869,2,4,-0.6412692690176298+0.6383788891903369i
1870,2,4,-0.9869340699020377+0.7172090954702772i
1871,2,4,-0.5767331621345568+0.756257686257575i
1872,2,4,-0.6228552710699591+0.6224348632467461i
1873,2,4,-0.8339449567922853+0.6435977271583557i
1874,2,4,-0.8168441168661659+0.44738610860644584i
1875,2,4,-0.7254532201534836+0.8710121640411815i
1876,2,4,-0.6217689471467677+0.733228471814073i
1877,2,4,-0.6357083540270595+0.7121934092178354i
1878,2,4,-0.647635002232917+0.6938563051308133i
1879,2,4,-0.6740748244891018+0.7809839315934071i
1880,2,4,-0.7237554237148498+0.8126188843325075i
1881,2,4,-0.8281646327604999+0.5877107857926911i
1882,2,4,-0.8685043108394112+0.784231334484652i
1883,2,4,-0.5799081447746497+0.6292119634111605i
1884,2,4,-0.6306367149785628+0.7048371285917887i
1885,2,4,-0.48494100373236393+0.8196037205188349i
1886,2,4,-0.6394929950686081+0.7186474777259778i
1887,2,4,-0.6054639959758077+0.5248860599187635i
1888,2,4,-0.5941168535498584+0.75326282171328i
1889,2,4,-0.6159849640721843+0.7779274246959831i
1890,2,4,-0.7082370743732552+0.675669151589846i
1891,2,4,-0.7820740668302762+0.6536022336585153i
1892,2,4,-0.6786256666518561+0.6456972568015346i
1893,2,4,-0.7397238028635092+0.7230820561929847i
1894,2,4,-0.658155969799675+0.7936551140424822i
1895,2,4,-0.7180769654633992+0.7128947733629816i
1896,2,4,-0.6640310017058818+0.8201022164149989i
1897,2,4,-0.6635855306816684+0.6706040814613009i
1898,2,4,-0.573445780151013+0.8980030960528971i
1899,2,4,-0.6942068850014137+0.7495969276844003i
1900,2,5,0.028416660283454603+0.6405775685341796i
1901,2,5,-0.0829445304926778+0.861359401519949i
1902,2,5,0.0721370774871064+0.8098728421292656i
1903,2,5,-0.12782022931703205+0.7499959473106834i
1904,2,5,-0.09958137329229794+0.8548640130259584i
1905,2,5,-0.03883079748055536+0.8335660601342021i
1906,2,5,-0.14614550523134856+0.9937193212465089i
1907,2,5,-0.28064179027643843+0.7444325530125329i
1908,2,5,-0.008336124249568533+0.8379699763041769i
1909,2,5,-0.0856650608797897+0.8939898177310507i
1910,2,5,-0.19010440587852692+0.7131814606508374i
1911,2,5,-0.04197966832733921+0.7440031296593055i
1912,2,5,-0.1537929696700449+0.9326243930451051i
1913,2,5,0.09607363172152428+0.80314377633678i
1914,2,5,0.006173765404103207+0.8045203977166846i
1915,2,5,-0.0942897141373628+0.8578694460279952i
1916,2,5,-0.06225498920552149+0.7872403013740426i
1917,2,5,-0.14653477883607186+0.8203938090591252i
1918,2,5,-0.127347002895689+0.8732561642231835i
1919,2,5,-0.0692005993567748+0.7580661719605629i
1920,2,5,-0.17569232933223053+0.7451687539123228i
1921,2,5,-0.13262853158788113+0.8658269993224482i
1922,2,5,-0.1268687967289582+0.839497578028193i
1923,2,5,-0.0787129941669355+0.8372074021797731i
1924,2,5,0.048354570025190446+0.7790222377782489i
1925,2,5,-0.3005547460628935+0.8300698969300093i
1926,2,5,-0.22245768214644757+0.8671732993105674i
1927,2,5,-0.1718694469577495+0.7172730764403099i
1928,2,5,-0.0076988809156066235+0.5960589270449455i
1929,2,5,-0.11198748814907226+0.8117607380059823i
1930,2,5,0.09624787357409931+0.6500676292282753i
1931,2,5,-0.15365310833775936+0.9317797776859115i
1932,2,5,-0.005101760281472828+0.8649198307586022i
1933,2,5,-0.19439299061893278+0.727826694443367i
1934,2,5,-0.21583494005930395+0.6513332367911168i
1935,2,5,0.0066380122785642814+0.929391418045801i
1936,2,5,-0.028591427911149853+0.8898236569435082i
1937,2,5,-0.1728782117142134+0.8162948930912627i
1938,2,5,-0.13050994038691904+0.6615214460911638i
1939,2,5,-0.22104740789371308+0.7453902161442789i
1940,2,5,0.17271577443027214+0.8708092456755951i
1941,2,5,-0.21293021933326772+0.8534165588581089i
1942,2,5,-0.14318402319085788+0.7600480403532681i
1943,2,5,-0.09302817537342746+0.9736906984610451i
1944,2,5,-0.07703673834116752+0.847162502131622i
1945,2,5,-0.06028267729309513+0.7569315908873865i
1946,2,5,-0.09057708005172202+0.6253772397895944i
1947,2,5,-0.2154671542300809+0.6776605181015476i
1948,2,5,0.008843466963145197+0.911558915296416i
1949,2,5,-0.10047262642298115+0.683251240675682i
1950,2,5,-0.11012523350307547+0.962760693814945i
1951,2,5,-0.24155683213221596+0.7902228190160125i
1952,2,5,0.01128684921516973+0.7537356196647331i
1953,2,5,-0.2595520564002053+0.8230000523850668i
1954,2,5,-0.12679892510220625+0.6978006781159853i
1955,2,5,-0.10767018534417805+0.8160469604933358i
1956,2,5,-0.11996424132919778+0.8551015761695117i
1957,2,5,-0.2533395051079528+0.9425459676606347i
1958,2,5,0.06176521421376796+0.6650370666747708i
1959,2,5,-0.1537927632071688+0.7268880085024934i
1960,2,5,-0.30646125653386114+0.6828642555695026i
1961,2,5,-0.21333658326811739+0.7423623605579719i
1962,2,5,-0.00680478002738201+0.8395836639538724i
1963,2,5,-0.14960413741251352+0.8815164860196987i
1964,2,5,-0.06826960807615762+0.8206079323169997i
1965,2,5,-0.18944879325120406+0.8981595670099081i
1966,2,5,-0.1783559328502794+0.8036132780060007i
1967,2,5,-0.09685682270731519+1.0212320142452511i
1968,2,5,-0.04933899877532527+0.8226764652647408i
1969,2,5,0.004522035634018207+0.858368441160817i
1970,2,5,-0.2043546237685816+0.968465712629841i
1971,2,5,-0.2490247811418576+0.7309467156618218i
1972,2,5,-0.20652448585114574+0.7073613627729615i
